pathway,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,p_value,padj,qvalue,geneID,Count,rank,cancer,method,relative_rank
WP_BREAST_CANCER_PATHWAY,WP_BREAST_CANCER_PATHWAY,55/2153,2490/248612,0.0220883534136546,2.55059438870204,7.26829436600493,7.63480381396097e-10,7.49598919916168e-9,4.730655951712661e-9,hsa-miR-10b-5p:E2F3/hsa-miR-1247-3p:E2F3/hsa-miR-1262:E2F3/hsa-miR-129-5p:BRCA1/hsa-miR-130b-5p:SHC2/hsa-miR-139-5p:E2F3/hsa-miR-140-3p:E2F3/hsa-miR-141-3p:EGFR/hsa-miR-141-5p:E2F3/hsa-miR-145-5p:E2F3/hsa-miR-149-3p:E2F3/hsa-miR-1910-5p:SHC2/hsa-miR-195-5p:E2F3/hsa-miR-200a-3p:E2F3/hsa-miR-200a-3p:EGFR/hsa-miR-200b-3p:E2F3/hsa-miR-200c-3p:E2F3/hsa-miR-21-5p:E2F3/hsa-miR-23a-5p:SHC2/hsa-miR-27a-5p:RAD50/hsa-miR-301a-3p:GADD45B/hsa-miR-301b-3p:GADD45B/hsa-miR-3156-3p:E2F3/hsa-miR-3156-5p:E2F3/hsa-miR-329-3p:E2F3/hsa-miR-335-5p:E2F3/hsa-miR-342-3p:E2F3/hsa-miR-3613-3p:E2F3/hsa-miR-365a-3p:EGFR/hsa-miR-365b-3p:EGFR/hsa-miR-370-5p:E2F3/hsa-miR-375-3p:E2F3/hsa-miR-376a-3p:E2F3/hsa-miR-383-5p:E2F3/hsa-miR-429:E2F3/hsa-miR-432-5p:E2F3/hsa-miR-449a:E2F3/hsa-miR-449b-3p:E2F3/hsa-miR-449b-5p:E2F3/hsa-miR-4675:E2F3/hsa-miR-4680-5p:E2F3/hsa-miR-4758-3p:EGFR/hsa-miR-483-3p:E2F3/hsa-miR-485-5p:E2F3/hsa-miR-493-5p:E2F3/hsa-miR-497-5p:E2F3/hsa-miR-5683:E2F3/hsa-miR-5691:E2F3/hsa-miR-5694:E2F3/hsa-miR-618:E2F3/hsa-miR-625-5p:E2F3/hsa-miR-6507-5p:E2F3/hsa-miR-6777-5p:E2F3/hsa-miR-6783-3p:SHC2/hsa-miR-92b-3p:E2F3,55,44,BRCA,Edge_ORA,0.10185185185185185
ZHANG_BREAST_CANCER_PROGENITORS_UP,ZHANG_BREAST_CANCER_PROGENITORS_UP,148/2153,10137/248612,0.0145999802702969,1.68589423825316,6.590225773882,1.0146530889442e-9,9.74066965386435e-9,6.1472549716151705e-9,hsa-miR-10b-3p:SKP2/hsa-miR-10b-3p:TMEM33/hsa-miR-10b-5p:TMEM33/hsa-miR-125b-2-3p:RPA3/hsa-miR-125b-2-3p:TRIP13/hsa-miR-126-5p:CDCA7/hsa-miR-126-5p:MELK/hsa-miR-129-5p:BRCA1/hsa-miR-129-5p:NVL/hsa-miR-129-5p:TMEM33/hsa-miR-137-3p:TMEM33/hsa-miR-138-5p:BCAP29/hsa-miR-139-3p:TRIP13/hsa-miR-139-5p:TMEM33/hsa-miR-140-3p:SKP2/hsa-miR-141-3p:TFRC/hsa-miR-141-5p:TRIP13/hsa-miR-145-3p:SKP2/hsa-miR-149-5p:TRIP13/hsa-miR-155-5p:PAICS/hsa-miR-155-5p:RELL1/hsa-miR-155-5p:TMEM33/hsa-miR-181b-5p:MELK/hsa-miR-181b-5p:NUP155/hsa-miR-181b-5p:TMEM33/hsa-miR-182-5p:SKP2/hsa-miR-182-5p:TFRC/hsa-miR-183-3p:TMEM33/hsa-miR-183-5p:GPM6B/hsa-miR-188-3p:KITLG/hsa-miR-18a-5p:RPA3/hsa-miR-193a-5p:MAP7D2/hsa-miR-193a-5p:SKP2/hsa-miR-195-5p:CAPRIN1/hsa-miR-195-5p:DNAJA1/hsa-miR-195-5p:KIF2C/hsa-miR-195-5p:MELK/hsa-miR-200a-3p:TFRC/hsa-miR-200a-5p:TMEM33/hsa-miR-200b-3p:TRIP13/hsa-miR-200c-3p:TRIP13/hsa-miR-204-5p:TMEM33/hsa-miR-205-5p:DNAJA1/hsa-miR-21-5p:SKP2/hsa-miR-21-5p:TMEM33/hsa-miR-211-5p:TMEM33/hsa-miR-27a-5p:MELK/hsa-miR-299-5p:DNAJA1/hsa-miR-3065-3p:TMEM33/hsa-miR-3199:TMEM33/hsa-miR-335-3p:CAPRIN1/hsa-miR-335-3p:NUP155/hsa-miR-335-3p:PAICS/hsa-miR-335-3p:TMEM33/hsa-miR-335-5p:DNAJA1/hsa-miR-337-3p:SKP2/hsa-miR-340-5p:DBF4/hsa-miR-340-5p:DNAJA1/hsa-miR-340-5p:NUP155/hsa-miR-342-3p:TMEM33/hsa-miR-342-5p:SKP2/hsa-miR-3613-3p:CAPRIN1/hsa-miR-3613-3p:NUP155/hsa-miR-3613-3p:SKP2/hsa-miR-3613-3p:TMEM33/hsa-miR-3614-5p:TMEM33/hsa-miR-3622a-3p:TMEM33/hsa-miR-3677-5p:RELL1/hsa-miR-375-3p:SKP2/hsa-miR-375-3p:TIMM17A/hsa-miR-376a-3p:SKP2/hsa-miR-377-5p:MELK/hsa-miR-378a-5p:RPA3/hsa-miR-381-3p:MELK/hsa-miR-381-3p:TMEM33/hsa-miR-383-5p:BCAP29/hsa-miR-3922-3p:CAPRIN1/hsa-miR-432-5p:AP1S3/hsa-miR-433-3p:CAPRIN1/hsa-miR-433-3p:TMEM33/hsa-miR-451a:NUP155/hsa-miR-452-3p:RELL1/hsa-miR-4668-3p:CAV2/hsa-miR-4677-3p:TMEM33/hsa-miR-4677-5p:TMEM33/hsa-miR-4680-5p:MELK/hsa-miR-4680-5p:TMEM33/hsa-miR-4728-5p:RELL1/hsa-miR-4780:RELL1/hsa-miR-485-5p:NUP155/hsa-miR-485-5p:RPA3/hsa-miR-485-5p:TMEM33/hsa-miR-486-5p:DNAJA1/hsa-miR-486-5p:PRPS2/hsa-miR-493-5p:NUP155/hsa-miR-493-5p:SKA2/hsa-miR-494-3p:TRIP13/hsa-miR-495-3p:TRIP13/hsa-miR-497-5p:CAPRIN1/hsa-miR-497-5p:DNAJA1/hsa-miR-497-5p:KIF2C/hsa-miR-497-5p:MELK/hsa-miR-5001-5p:RELL1/hsa-miR-5001-5p:TMEM33/hsa-miR-511-5p:NUP155/hsa-miR-511-5p:TMEM33/hsa-miR-519a-3p:RELL1/hsa-miR-548d-3p:RELL1/hsa-miR-548e-3p:TMEM33/hsa-miR-561-5p:RELL1/hsa-miR-561-5p:RPA3/hsa-miR-5683:BCAP29/hsa-miR-5683:MELK/hsa-miR-5683:NUP155/hsa-miR-5683:SKP2/hsa-miR-5683:TMEM33/hsa-miR-5694:NUP155/hsa-miR-5694:SKP2/hsa-miR-5694:TFRC/hsa-miR-577:RELL1/hsa-miR-584-5p:CAPRIN1/hsa-miR-590-3p:NUP155/hsa-miR-590-3p:TMEM33/hsa-miR-590-5p:TMEM33/hsa-miR-618:MELK/hsa-miR-625-5p:NUP155/hsa-miR-625-5p:SKP2/hsa-miR-6507-5p:DBF4/hsa-miR-6507-5p:NCAPG/hsa-miR-6507-5p:SKP2/hsa-miR-6507-5p:TMEM33/hsa-miR-651-5p:TMEM33/hsa-miR-6510-3p:TRIP13/hsa-miR-652-5p:CAPRIN1/hsa-miR-652-5p:NUP155/hsa-miR-654-3p:TRIP13/hsa-miR-676-3p:TMEM33/hsa-miR-6854-5p:NUP155/hsa-miR-6854-5p:RELL1/hsa-miR-6854-5p:TMEM33/hsa-miR-7156-5p:TMEM33/hsa-miR-758-5p:CAPRIN1/hsa-miR-9-3p:KITLG/hsa-miR-92b-3p:TRIP13/hsa-miR-96-5p:GPM6B/hsa-miR-96-5p:TFRC/hsa-miR-99a-3p:RELL1/hsa-miR-99a-3p:TMEM33,148,45,BRCA,Edge_ORA,0.10416666666666667
TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_LOBULAR_NORMAL_UP,TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_LOBULAR_NORMAL_UP,41/2153,1596/248612,0.0256892230576441,2.96639531946448,7.36604855118548,1.7077737054640302e-9,1.56969838459673e-8,9.906234932030991e-9,hsa-miR-1229-3p:MYBPC1/hsa-miR-1248:DST/hsa-miR-135b-5p:STC2/hsa-miR-141-3p:EGFR/hsa-miR-146a-3p:STC2/hsa-miR-181b-3p:MYBPC1/hsa-miR-183-5p:GPM6B/hsa-miR-191-3p:CNN1/hsa-miR-1910-5p:ID4/hsa-miR-200a-3p:EGFR/hsa-miR-210-3p:STC2/hsa-miR-210-5p:STC2/hsa-miR-3156-3p:ID4/hsa-miR-3161:ID4/hsa-miR-3200-3p:DST/hsa-miR-3614-5p:MYBPC1/hsa-miR-3619-3p:ID4/hsa-miR-365a-3p:EGFR/hsa-miR-365b-3p:EGFR/hsa-miR-3662:ID4/hsa-miR-3677-3p:STC2/hsa-miR-3922-3p:STC2/hsa-miR-3940-5p:CLIC6/hsa-miR-4326:ADAMTS5/hsa-miR-4664-3p:CLIC6/hsa-miR-4665-5p:MYBPC1/hsa-miR-4758-3p:EGFR/hsa-miR-506-3p:CLIC6/hsa-miR-548d-3p:MYH11/hsa-miR-5681b:ID4/hsa-miR-5691:ID4/hsa-miR-577:STC2/hsa-miR-629-3p:ID4/hsa-miR-629-3p:MYH11/hsa-miR-654-5p:TULP4/hsa-miR-6715a-3p:TOM1L1/hsa-miR-6783-3p:STC2/hsa-miR-7-1-3p:ID4/hsa-miR-767-5p:STC2/hsa-miR-937-3p:STC2/hsa-miR-96-5p:GPM6B,41,47,BRCA,Edge_ORA,0.1087962962962963
SMID_BREAST_CANCER_LUMINAL_A_UP,SMID_BREAST_CANCER_LUMINAL_A_UP,27/2153,856/248612,0.0315420560747664,3.64223578488612,7.2377938000251,1.70504299683108e-8,1.38977089553023e-7,8.77072763017375e-8,hsa-miR-1229-3p:LEPR/hsa-miR-129-5p:ELOVL2/hsa-miR-135b-5p:STC2/hsa-miR-137-3p:ADH1B/hsa-miR-146a-3p:STC2/hsa-miR-18a-5p:ADH1B/hsa-miR-19a-3p:LEPR/hsa-miR-210-3p:STC2/hsa-miR-210-5p:STC2/hsa-miR-301a-3p:PPARG/hsa-miR-301a-5p:RBP4/hsa-miR-301b-3p:PPARG/hsa-miR-301b-5p:RBP4/hsa-miR-3662:ELOVL2/hsa-miR-3664-5p:CFD/hsa-miR-3677-3p:STC2/hsa-miR-3922-3p:STC2/hsa-miR-454-3p:PPARG/hsa-miR-4766-3p:ELOVL2/hsa-miR-4780:ELOVL2/hsa-miR-548d-3p:MYH11/hsa-miR-577:STC2/hsa-miR-629-3p:MYH11/hsa-miR-6783-3p:STC2/hsa-miR-7-5p:PPARG/hsa-miR-767-5p:STC2/hsa-miR-937-3p:STC2,27,53,BRCA,Edge_ORA,0.12268518518518519
POOLA_INVASIVE_BREAST_CANCER_DN,POOLA_INVASIVE_BREAST_CANCER_DN,57/2153,2910/248612,0.0195876288659794,2.26182981311141,6.39959922341136,2.46900082733983e-8,1.97520066187187e-7,1.24653258144448e-7,hsa-miR-1248:DST/hsa-miR-1276:KDM4B/hsa-miR-1301-3p:CLEC3B/hsa-miR-130b-5p:GATA3/hsa-miR-130b-5p:H2AC6/hsa-miR-130b-5p:KDM4B/hsa-miR-135b-3p:CELSR1/hsa-miR-135b-5p:STC2/hsa-miR-137-3p:CCDC170/hsa-miR-146a-3p:FGFR3/hsa-miR-146a-3p:STC2/hsa-miR-148b-5p:CELSR1/hsa-miR-181b-5p:CCDC170/hsa-miR-182-5p:TPM2/hsa-miR-191-3p:CNN1/hsa-miR-210-3p:STC2/hsa-miR-210-5p:MAPT/hsa-miR-210-5p:STC2/hsa-miR-3150b-3p:MAPT/hsa-miR-32-5p:CCDC170/hsa-miR-3200-3p:DST/hsa-miR-342-5p:TPM2/hsa-miR-3613-3p:CELSR1/hsa-miR-3613-5p:KDM4B/hsa-miR-3677-3p:STC2/hsa-miR-378a-3p:KDM4B/hsa-miR-378c:KDM4B/hsa-miR-378d:KDM4B/hsa-miR-3922-3p:STC2/hsa-miR-3940-5p:GATA3/hsa-miR-455-3p:CELSR1/hsa-miR-455-3p:KDM4B/hsa-miR-455-3p:MAPT/hsa-miR-4652-5p:CELSR1/hsa-miR-4658:KDM4B/hsa-miR-4664-5p:KDM4B/hsa-miR-4664-5p:TPM2/hsa-miR-4677-3p:MAPT/hsa-miR-4726-5p:TPM2/hsa-miR-4728-5p:MAPT/hsa-miR-4758-3p:MAPT/hsa-miR-4780:MAPT/hsa-miR-486-3p:KDM4B/hsa-miR-511-5p:CELSR1/hsa-miR-519a-3p:H2AC6/hsa-miR-548d-3p:CELSR1/hsa-miR-548f-3p:CELSR1/hsa-miR-577:STC2/hsa-miR-590-3p:H2AC6/hsa-miR-6783-3p:STC2/hsa-miR-767-3p:KDM4B/hsa-miR-767-5p:STC2/hsa-miR-7974:CELSR1/hsa-miR-891a-5p:CELSR1/hsa-miR-937-3p:STC2/hsa-miR-939-5p:CELSR1/hsa-miR-940:KDM4B,57,54,BRCA,Edge_ORA,0.125
HONRADO_BREAST_CANCER_BRCA1_VS_BRCA2,HONRADO_BREAST_CANCER_BRCA1_VS_BRCA2,21/2153,567/248612,0.037037037037037,4.2767542275206,7.30096057772981,4.5606870694901e-8,3.45652072635039e-7,2.18138125761392e-7,hsa-miR-10b-3p:SKP2/hsa-miR-140-3p:SKP2/hsa-miR-141-3p:EGFR/hsa-miR-145-3p:SKP2/hsa-miR-182-5p:SKP2/hsa-miR-193a-5p:SKP2/hsa-miR-200a-3p:EGFR/hsa-miR-21-5p:SKP2/hsa-miR-27a-5p:RAD50/hsa-miR-337-3p:SKP2/hsa-miR-342-5p:SKP2/hsa-miR-3613-3p:SKP2/hsa-miR-365a-3p:EGFR/hsa-miR-365b-3p:EGFR/hsa-miR-375-3p:SKP2/hsa-miR-376a-3p:SKP2/hsa-miR-4758-3p:EGFR/hsa-miR-5683:SKP2/hsa-miR-5694:SKP2/hsa-miR-625-5p:SKP2/hsa-miR-6507-5p:SKP2,21,57,BRCA,Edge_ORA,0.13194444444444445
FARMER_BREAST_CANCER_CLUSTER_7,FARMER_BREAST_CANCER_CLUSTER_7,11/2153,142/248612,0.0774647887323944,8.94504229277196,8.85142613846761,5.67148259318685e-8,4.22427669009779e-7,2.66590561095353e-7,hsa-miR-224-3p:TRIM36/hsa-miR-33a-5p:GHR/hsa-miR-33b-5p:GHR/hsa-miR-378a-3p:ALCAM/hsa-miR-378c:ALCAM/hsa-miR-378d:ALCAM/hsa-miR-3922-3p:AR/hsa-miR-4677-3p:TRIM36/hsa-miR-522-3p:TRIM36/hsa-miR-548d-3p:GHR/hsa-miR-556-3p:AR,11,58,BRCA,Edge_ORA,0.13425925925925927
HOLLERN_EMT_BREAST_TUMOR_DN,HOLLERN_EMT_BREAST_TUMOR_DN,33/2153,1353/248612,0.024390243902439,2.8163991254404,6.26172473748706,2.02661206406353e-7,1.48389222317872e-6,9.3647194396513e-7,hsa-let-7c-3p:MAP7/hsa-miR-106b-5p:DSP/hsa-miR-1229-3p:ACOT2/hsa-miR-126-5p:DSP/hsa-miR-130b-5p:FXYD3/hsa-miR-137-3p:DSP/hsa-miR-142-3p:ACOT2/hsa-miR-142-5p:DSP/hsa-miR-18a-5p:PATJ/hsa-miR-203a-5p:ACOT2/hsa-miR-2115-5p:DSP/hsa-miR-296-5p:PKP3/hsa-miR-340-5p:IRF6/hsa-miR-3613-3p:ACOT2/hsa-miR-3613-3p:DSP/hsa-miR-3614-5p:DSP/hsa-miR-3664-5p:TJP3/hsa-miR-377-5p:DSP/hsa-miR-378a-5p:PRSS8/hsa-miR-381-3p:DSP/hsa-miR-381-5p:DSP/hsa-miR-452-3p:ACOT2/hsa-miR-4658:PRSS8/hsa-miR-4658:TMEM30B/hsa-miR-485-5p:PKP3/hsa-miR-486-3p:IRF6/hsa-miR-548d-3p:MAP7/hsa-miR-548e-3p:DSP/hsa-miR-548f-3p:PRSS8/hsa-miR-590-3p:DSP/hsa-miR-7-1-3p:DSP/hsa-miR-767-5p:OCLN/hsa-miR-93-5p:DSP,33,59,BRCA,Edge_ORA,0.13657407407407407
LANDIS_ERBB2_BREAST_TUMORS_65_DN,LANDIS_ERBB2_BREAST_TUMORS_65_DN,17/2153,440/248612,0.0386363636363636,4.46143225098172,6.79228073794731,4.71260044709676e-7,3.13206675868584e-6,1.97662107821548e-6,hsa-miR-141-3p:NRP1/hsa-miR-182-5p:NRP1/hsa-miR-200a-3p:NRP1/hsa-miR-3065-5p:CAVIN2/hsa-miR-3614-3p:NRP1/hsa-miR-4652-5p:NRP1/hsa-miR-4726-5p:CAVIN2/hsa-miR-4728-5p:CAVIN2/hsa-miR-548d-3p:CAVIN2/hsa-miR-548e-3p:NRP1/hsa-miR-548f-3p:NRP1/hsa-miR-577:CAVIN2/hsa-miR-590-5p:PHLDB1/hsa-miR-939-5p:PHLDB1/hsa-miR-940:CAVIN2/hsa-miR-940:PHLDB1/hsa-miR-96-5p:PHLDB1,17,65,BRCA,Edge_ORA,0.15046296296296297
FINETTI_BREAST_CANCER_KINOME_RED,FINETTI_BREAST_CANCER_KINOME_RED,12/2153,215/248612,0.0558139534883721,6.4449691614729,7.46536979587709,5.12767371767579e-7,3.35629552429688e-6,2.11812997269223e-6,hsa-miR-126-5p:MELK/hsa-miR-181b-5p:MELK/hsa-miR-195-5p:MELK/hsa-miR-27a-5p:MELK/hsa-miR-377-5p:MELK/hsa-miR-381-3p:MELK/hsa-miR-4680-5p:MELK/hsa-miR-497-5p:MELK/hsa-miR-5089-5p:PLK1/hsa-miR-5683:MELK/hsa-miR-618:MELK/hsa-miR-654-5p:PLK1,12,66,BRCA,Edge_ORA,0.1527777777777778
TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_DUCTAL_NORMAL_DN,TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_DUCTAL_NORMAL_DN,39/2153,1834/248612,0.0212649945474373,2.45551919388178,5.84755380468203,5.33507983777977e-7,3.43993207450875e-6,2.17091229848383e-6,hsa-miR-1224-5p:CCL28/hsa-miR-1229-3p:MYBPC1/hsa-miR-1248:DST/hsa-miR-135b-5p:STC2/hsa-miR-141-3p:PTGER4/hsa-miR-146a-3p:STC2/hsa-miR-181b-3p:MYBPC1/hsa-miR-191-3p:CNN1/hsa-miR-1910-5p:ID4/hsa-miR-200a-3p:PTGER4/hsa-miR-200b-3p:PTGER4/hsa-miR-200c-3p:PTGER4/hsa-miR-210-3p:STC2/hsa-miR-210-5p:STC2/hsa-miR-3065-5p:PTGER4/hsa-miR-3156-3p:ID4/hsa-miR-3161:ID4/hsa-miR-3200-3p:DST/hsa-miR-3200-3p:PTGER4/hsa-miR-3614-5p:MYBPC1/hsa-miR-3619-3p:ID4/hsa-miR-3651:PTGER4/hsa-miR-3662:ID4/hsa-miR-3677-3p:STC2/hsa-miR-3922-3p:STC2/hsa-miR-3940-5p:CLIC6/hsa-miR-429:PTGER4/hsa-miR-4664-3p:CLIC6/hsa-miR-4665-5p:MYBPC1/hsa-miR-4758-3p:PTGER4/hsa-miR-506-3p:CLIC6/hsa-miR-5681b:ID4/hsa-miR-5691:ID4/hsa-miR-577:STC2/hsa-miR-629-3p:ID4/hsa-miR-6783-3p:STC2/hsa-miR-7-1-3p:ID4/hsa-miR-767-5p:STC2/hsa-miR-937-3p:STC2,39,67,BRCA,Edge_ORA,0.1550925925925926
CHARAFE_BREAST_CANCER_LUMINAL_VS_BASAL_UP,CHARAFE_BREAST_CANCER_LUMINAL_VS_BASAL_UP,99/2153,6793/248612,0.0145738259973502,1.68287414252356,5.33379241157381,6.66741360490745e-7,4.11474668188574e-6,2.59678214085869e-6,hsa-let-7c-5p:CRACD/hsa-miR-1248:CRACD/hsa-miR-125b-2-3p:GTF3C1/hsa-miR-1276:KDM4B/hsa-miR-129-2-3p:ZNF703/hsa-miR-129-5p:ELOVL2/hsa-miR-1292-5p:CACNA2D2/hsa-miR-1295a:FAM234B/hsa-miR-130b-5p:GATA3/hsa-miR-130b-5p:KDM4B/hsa-miR-135b-5p:PRLR/hsa-miR-140-3p:GTF3C1/hsa-miR-140-3p:SMIM14/hsa-miR-146a-3p:TESMIN/hsa-miR-155-3p:SLC4A8/hsa-miR-155-5p:CACNA2D2/hsa-miR-16-1-3p:TENT5C/hsa-miR-181b-5p:CACNA2D2/hsa-miR-187-5p:NUCB2/hsa-miR-188-5p:ZNF703/hsa-miR-18a-5p:PRLR/hsa-miR-195-3p:PRLR/hsa-miR-195-5p:PRLR/hsa-miR-203a-5p:GTF3C1/hsa-miR-210-5p:MAPT/hsa-miR-23a-5p:TESMIN/hsa-miR-3150b-3p:MAPT/hsa-miR-3187-3p:CACNA2D2/hsa-miR-3187-3p:SMIM14/hsa-miR-3199:CACNA2D2/hsa-miR-32-3p:SMIM14/hsa-miR-33a-5p:ZNF703/hsa-miR-3613-3p:ELL3/hsa-miR-3613-3p:GTF3C1/hsa-miR-3613-5p:KDM4B/hsa-miR-3622a-3p:CACNA2D2/hsa-miR-3622a-3p:SMIM14/hsa-miR-3662:ELOVL2/hsa-miR-3664-5p:CFD/hsa-miR-3664-5p:TJP3/hsa-miR-376a-2-5p:ZNF703/hsa-miR-378a-3p:KDM4B/hsa-miR-378a-3p:MCCC2/hsa-miR-378a-3p:TENT5C/hsa-miR-378a-5p:SMIM14/hsa-miR-378a-5p:TESMIN/hsa-miR-378c:KDM4B/hsa-miR-378d:KDM4B/hsa-miR-378d:MCCC2/hsa-miR-3922-3p:AR/hsa-miR-3922-3p:GTF3C1/hsa-miR-3922-3p:SMIM14/hsa-miR-3940-5p:GATA3/hsa-miR-3940-5p:PRLR/hsa-miR-3940-5p:THSD4/hsa-miR-432-5p:ABCA3/hsa-miR-452-5p:CACNA2D2/hsa-miR-455-3p:CACNA2D2/hsa-miR-455-3p:GTF3C1/hsa-miR-455-3p:KDM4B/hsa-miR-455-3p:MAPT/hsa-miR-455-3p:SMIM14/hsa-miR-4658:CACNA2D2/hsa-miR-4658:KDM4B/hsa-miR-4658:SLC4A8/hsa-miR-4664-5p:KDM4B/hsa-miR-4664-5p:ZNF703/hsa-miR-4665-5p:CACNA2D2/hsa-miR-4665-5p:THSD4/hsa-miR-4677-3p:MAPT/hsa-miR-4728-5p:MAPT/hsa-miR-4758-3p:MAPT/hsa-miR-4766-3p:ELOVL2/hsa-miR-4780:ELOVL2/hsa-miR-4780:MAPT/hsa-miR-486-3p:KDM4B/hsa-miR-494-3p:TESMIN/hsa-miR-519a-5p:TESMIN/hsa-miR-548e-3p:SMIM14/hsa-miR-548f-3p:NUCB2/hsa-miR-548f-3p:SMIM14/hsa-miR-552-5p:PRLR/hsa-miR-556-3p:AR/hsa-miR-5683:CDYL2/hsa-miR-577:ABCA3/hsa-miR-590-3p:CRACD/hsa-miR-6507-5p:ABCA3/hsa-miR-6783-3p:ADGRB2/hsa-miR-6854-5p:TENT5C/hsa-miR-767-3p:KDM4B/hsa-miR-767-3p:KLF2/hsa-miR-767-3p:SLC4A8/hsa-miR-767-5p:SLC4A8/hsa-miR-885-5p:ZNF703/hsa-miR-9-5p:ZNF703/hsa-miR-939-5p:ZNF703/hsa-miR-940:KDM4B/hsa-miR-940:THSD4/hsa-miR-99a-3p:TENT5C,99,70,BRCA,Edge_ORA,0.16203703703703703
SMID_BREAST_CANCER_RELAPSE_IN_LIVER_DN,SMID_BREAST_CANCER_RELAPSE_IN_LIVER_DN,14/2153,312/248612,0.0448717948717949,5.18145223718842,6.90757997415187,8.28622418831508e-7,4.97173451298905e-6,3.13761997773919e-6,hsa-miR-129-5p:ELOVL2/hsa-miR-135b-5p:STC2/hsa-miR-146a-3p:STC2/hsa-miR-210-3p:STC2/hsa-miR-210-5p:STC2/hsa-miR-3662:ELOVL2/hsa-miR-3677-3p:STC2/hsa-miR-3922-3p:STC2/hsa-miR-4766-3p:ELOVL2/hsa-miR-4780:ELOVL2/hsa-miR-577:STC2/hsa-miR-6783-3p:STC2/hsa-miR-767-5p:STC2/hsa-miR-937-3p:STC2,14,72,BRCA,Edge_ORA,0.16666666666666666
NIKOLSKY_BREAST_CANCER_1Q21_AMPLICON,NIKOLSKY_BREAST_CANCER_1Q21_AMPLICON,31/2153,1312/248612,0.0236280487804878,2.72838665277038,5.86685841279,9.01283334805742e-7,5.33362192652165e-6,3.36600409105533e-6,hsa-miR-1258:CKS1B/hsa-miR-125b-2-3p:FLAD1/hsa-miR-138-5p:GBA1/hsa-miR-140-3p:FLAD1/hsa-miR-145-5p:CKS1B/hsa-miR-145-5p:GBA1/hsa-miR-148b-5p:GBA1/hsa-miR-154-5p:GBA1/hsa-miR-205-5p:GBA1/hsa-miR-23a-5p:PMVK/hsa-miR-296-5p:GBA1/hsa-miR-3199:GBA1/hsa-miR-337-3p:CKS1B/hsa-miR-342-5p:FLAD1/hsa-miR-3690:GBA1/hsa-miR-381-3p:CKS1B/hsa-miR-3922-3p:GBA1/hsa-miR-433-3p:CKS1B/hsa-miR-4446-3p:SCAMP3/hsa-miR-485-5p:CKS1B/hsa-miR-485-5p:GBA1/hsa-miR-493-3p:FLAD1/hsa-miR-493-5p:CKS1B/hsa-miR-5089-5p:CKS1B/hsa-miR-605-5p:CKS1B/hsa-miR-625-5p:CKS1B/hsa-miR-625-5p:GBA1/hsa-miR-6507-5p:FLAD1/hsa-miR-651-5p:CKS1B/hsa-miR-654-5p:GBA1/hsa-miR-676-3p:FLAD1,31,73,BRCA,Edge_ORA,0.16898148148148148
POOLA_INVASIVE_BREAST_CANCER_UP,POOLA_INVASIVE_BREAST_CANCER_UP,49/2153,2644/248612,0.0185325264750378,2.1399946456164,5.50812866128606,1.08571073324075e-6,6.33820319945952e-6,3.99998691193961e-6,hsa-miR-105-5p:CEACAM5/hsa-miR-1247-3p:PCLAF/hsa-miR-1258:PCLAF/hsa-miR-125b-2-3p:TRIP13/hsa-miR-126-5p:MELK/hsa-miR-1262:TK1/hsa-miR-1276:CEACAM5/hsa-miR-129-5p:PCLAF/hsa-miR-139-3p:TRIP13/hsa-miR-139-5p:GINS1/hsa-miR-141-5p:TRIP13/hsa-miR-149-5p:TRIP13/hsa-miR-181b-5p:MELK/hsa-miR-182-5p:CCR7/hsa-miR-195-5p:KIF2C/hsa-miR-195-5p:MELK/hsa-miR-195-5p:OIP5/hsa-miR-200b-3p:TRIP13/hsa-miR-200c-3p:TRIP13/hsa-miR-27a-5p:KIF11/hsa-miR-27a-5p:MELK/hsa-miR-299-5p:KIF11/hsa-miR-3199:PCLAF/hsa-miR-32-3p:RGS4/hsa-miR-34b-5p:PCLAF/hsa-miR-377-5p:MELK/hsa-miR-379-5p:GINS1/hsa-miR-381-3p:MELK/hsa-miR-455-3p:CEACAM5/hsa-miR-4680-5p:KIF11/hsa-miR-4680-5p:MELK/hsa-miR-483-5p:PCLAF/hsa-miR-494-3p:TRIP13/hsa-miR-495-3p:TRIP13/hsa-miR-497-5p:KIF2C/hsa-miR-497-5p:MELK/hsa-miR-497-5p:OIP5/hsa-miR-5683:BLM/hsa-miR-5683:MELK/hsa-miR-590-3p:CEACAM6/hsa-miR-618:MELK/hsa-miR-6507-5p:BLM/hsa-miR-6507-5p:NCAPG/hsa-miR-6510-3p:TRIP13/hsa-miR-654-3p:TRIP13/hsa-miR-92b-3p:TRIP13/hsa-miR-939-5p:VCAN/hsa-miR-96-5p:CCR7/hsa-miR-99a-3p:CDKN3,49,74,BRCA,Edge_ORA,0.1712962962962963
